"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"IDA blend","IDB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.302712094919627","0.287779646753692","0.26463146666082","0.262463965295373","0.235870589542498","0.229403850579885","0.226577370494699","0.223020412830949","0.199229602753068","0.2096742534065","0.20391937922097","0.19697618791187","0.189984620403694","0.184654955237513","0.175852996288598","0.52017183171716","0.467460157421554","0.391929354276746","0.37639513069861","0.358265378894863","0.341634389498062","0.324811559036055","0.334588802025747","0.259450186093288","0.341506570114385","0.343161031689828","0.318393913191324","0.33078939460077","0.324414651990978","0.353374919287245","0.363282908246334","0.286095258484524","0.497515292047407","0.595526829295479","0.563479585500483","0.906923520799627","0.635979535315664","0.736889959953567","0.84534293122741","0.866549249942158","0.895045573959549","0.935391000775634","1.27686112981674","2.28834573471123","2.39370640018422","","",
"Indonesia","IDN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.737797956867196","1.72584640792733","1.59301130524152","1.5888778550149","1.18931665555954","3.12948857453754","4.01571366215626","3.63328041564439","3.44384240977133","2.8093197643278","2.61123021704045","2.40969162995595","3.77545854589353","3.74199651985877","3.48030240387455","3.49739370469133","3.35990158640662","3.18105103881744","5.22368068577552","5.9642088213799","5.77450862618627","5.58447076318445","5.55578672303454","5.1956809823648","5.02735361308164","4.96443922307968","5.59581050855176","5.97165346294666","5.57096992724809","5.22198051434709","4.83827425886117","4.43616331821128","4.82148185855465","4.7785318654267","","",
"IDA only","IDX","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.188188603746742","0.158412249895691","0.142665968919206","0.13187849343807","0.129728854229008","0.122075535895467","0.110248695475424","0.111438952745893","0.0987447840774636","0.0989390726643224","0.0922416250710496","0.090395829121462","0.179962055632678","0.440879322776583","0.432647762574544","0.36734804817405","0.331889956577864","0.338549917728665","0.500191574613603","0.488637557696192","0.544654305093807","0.55111986867903","0.480095790527916","0.425808134443958","0.384906871517319","0.36687004695011","0.371881603679595","0.293628674267555","0.176320451376557","0.214749867615476","0.21669940409547","0.247355301991847","0.301018076847306","0.352009009665533","0.432613476167339","0.421827327048299","0.410463132490154","0.435441662777882","0.437361718988722","0.449578447633019","0.652990762792864","0.933924544255285","1.17507394670475","1.24295271779922","1.49803030277787","","",
"Isle of Man","IMN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000980531546151169","0.00135204564506098","0.00245579567779961","0.00220735933602631","0.0109315004850853","0.0122159019720851","0.026098742218571","0.0274356025440286","0.0511753703177735","0.125100316291366","0.208563283381976","0.219811372646918","0.224118661799183","0.443593455118456","0.520284787462611","0.677184016212972","0.848154469600427","1.05433464907496","1.24957784532253","1.54054461920252","1.98414544627441","2.33837605623371","2.74165885743586","3.32649443694661","3.47809306770565","3.95473022774481","4.64360860478928","4.96065332607863","5.1736825587741","5.36101124797904","","",
"Not classified","INX","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0316856780735108","0.0928850083596507","0.112907059662467","0.0908884344467167","0.216701902748414","0.66534613235817","1.21659162755053","1.27728003675626","1.43201115194525","1.74975641442027","1.89188101276013","2.17207674671172","3.0299424945469","4.84664013111683","6.45744210060481","7.63816569109778","8.75685435335027","11.4672008012018","11.105195911414","17.3612133706376","16.4105965144984","19.663734115347","22.0125542467452","25.0934196946511","","",
"Iran, Islamic Rep.","IRN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0310746501882236","0.0304855440845685","0.0261178838368708","0.0212696567077407","0.0175463679018443","0.0281575384320445","0.039867930461345","0.064873729772371","0.0701028501956017","0.0913625134013891","0.1025432533767","0.0742619945999081","0.099561761618316","0.0904528937060517","0.151276130379448","0.147482420459635","0.0840955981655757","","",
"Iraq","IRQ","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Iceland","ISL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0","0","0","0","0","0","0","0","0","0.219058050383352","0.873655913978495","0.801974090067859","1.2263099219621","1.12068965517241","0.338123415046492","0.774860094705123","0.775826868109432","0.60790273556231","0.73882526782416","1.65820642978003","1.57035175879397","4.24886191198786","4.87200660611065","5.04179728317659","4.8780487804878","4.92307692307692","5.4691298006806","5.89073634204276","5.80616346583296","5.99515098082433","6.65188470066519","6.29728526924789","5.05939287285526","5.41569705944574","5.43933054393306","5.82212407147159","6.75385516299044","6.71321160042965","10.4282757522687","15.8041179744018","17.2175950026028","18.062990165567","17.0270912547529","16.5411764705882","17.2213846689087","19.1342390052959","26.515609264854","29.8906236954162","24.521770814356","27.0464536057978","26.1738671668914","27.3197373772587","29.6826029973218","28.9688672996246","28.9521602383711","26.671631469759","","",
"Israel","ISR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0227526108620964","0.0241758241758242","0.0255096617844008","0.0232661435309545","0.0226328134644665","0.0197792634202302","0.0185901249256395","0.0280691905547174","0.136343804537522","0.237237801027462","0.455771711992493","0.715838928305001","0.885489710055119","1.49310180389062","1.85283218634198","","",
"Italy","ITA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","3.7721021611002","3.83155102379176","3.65866881457272","3.59445836735843","3.45735966763214","3.23994479017846","3.74865759799535","3.61151527748909","3.50447142261968","3.47772141736306","3.62930916082956","3.39654615881214","2.84329394894469","2.67169737902665","2.88081762286738","2.73429461235577","2.35624262128901","2.26118163411293","2.20137593216227","2.13688344627624","2.15834396154223","1.9384869854823","1.93646673193053","1.8838592185843","1.93279743481262","1.76253998913503","1.94976044892665","1.96931797551086","1.99063231850117","1.54551819037733","1.53837492434799","1.51065008308575","1.60193651535021","1.72836697080707","1.56597009705342","1.54867629463609","1.74855261948721","1.86716100663627","2.07210581301374","2.29503770419085","2.47461482323915","2.77203616115104","3.16972457230157","3.56157301643857","3.89922137285861","4.16790190001347","4.43334384171133","4.83385352116332","5.27546271931923","6.97695389043994","8.65171886348499","12.353316835635","16.9351963349905","20.5752512078469","22.3410375526759","22.5058779238676","","",
"Jamaica","JAM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","6.14558472553699","6.38297872340426","9.37357110196616","8.40998685939553","12.3540258143823","15.9530791788856","17.4438687392055","18.6837702175125","16.5186500888099","16.8257756563246","16.5083135391924","15.1776649746193","18.3341797866938","3.40425531914894","3.05623471882641","2.90360046457607","3.82749326145553","4.8607318405243","5.15806988352745","3.98698128559805","2.21384832783797","2.30057514378595","3.35003956739647","3.64397905759162","3.51689826728427","4.19012918184829","4.1726618705036","3.16358024691358","3.07156907247693","3.10323947926128","2.55408653846154","0.89414479376983","0.881612090680101","1.42718581127892","1.64376178927513","1.72621437173826","2.30153435623749","2.40850059031877","4.1837198726694","4.16666666666667","5.24507558405864","7.1320944249121","6.93713999499123","6.49854510184287","7.13245997088792","","",
"Jordan","JOR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0274876305662452","0.0268528464017186","0.0226142017186793","0.0210039907582441","0.0197005516154452","0.0178062678062678","0.0165070980521624","0.0478927203065134","0.044477390659748","0.0423668973308855","0.0406779661016949","0.105974301231951","0.0983767830791933","0.112584438328747","0.100368016058883","0.0828672053035011","0.0809352517985611","0.0999923082839781","0.0867177337765573","0.070067264573991","0.0812072815862489","0.0751007032156756","0.0542299349240781","0.0521346231825291","0.0439077936333699","0.688966025034185","","",
"Japan","JPN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0578013567203209","0.021882987290361","0.021135125310158","0.0394483542146622","0.0566710303360025","0.107570835395108","0.153756790924933","0.157196728212097","0.154409281100718","1.70930718800651","1.79543353429081","1.87982137500214","1.90421641494525","2.05690921228304","2.07724705509452","2.13691379229684","2.14795542312126","1.29641960353306","1.28733499013798","1.28078448738328","1.24393705146764","1.25344787955407","1.39955611876974","1.42905226054813","1.44324515207812","1.31354690127249","1.32375978867786","1.28233642008213","1.28890946183294","1.33143803917654","1.46302429277137","1.51647563566385","1.636052117783","1.70623585103456","1.78516466605109","1.84664676591614","1.94820328931296","3.32060305386364","3.7192163389002","4.05022751535066","4.83434239522823","6.30046963498235","7.75568791016029","","",
"Kazakhstan","KAZ","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00323216652121917","0.00582038298120016","0.0133247040012183","0.168125633993313","","",
"Kenya","KEN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","13.8736263736264","12.4105011933174","11.9866814650388","11.4052953156823","10.6715731370745","9.46051602814699","10.0969305331179","8.5978835978836","7.92718731650029","8.58895705521472","7.68421052631579","7.77096114519427","7.61766132945172","7.71780303030303","7.27194492254733","21.9089810712847","19.0761636107193","17.2635135135135","16.7312661498708","16.29057187017","14.6767617938264","14.1732283464567","13.6061946902655","10.4616225075116","12.5152774382791","12.046783625731","10.8661767980405","11.0870506712863","11.402122375254","13.9041437843235","13.3584404076207","10.9270810927081","18.2310469314079","21.5496368038741","19.5348837209302","18.1267919719656","17.7650872048156","19.8328267477204","23.2619926199262","22.7211252366784","22.3726627981947","22.137871923595","24.8422712933754","45.7334197450853","48.2747901771837","","",
"Kyrgyz Republic","KGZ","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Cambodia","KHM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.223214285714286","0.196463654223969","0.137362637362637","1.04849279161206","1.71779141104294","1.55601659751037","1.44189991518236","1.20643431635389","1.28205128205128","1.65876777251185","2.3","2.16981132075472","1.60390516039052","0.78740157480315","0.653167864141084","0.932453945872186","","",
"Kiribati","KIR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000949027721099733","0.000882963224581696","0.00160766534838108","0.002097388751005","0.00185455354714275","0.139119681570507","0.200389921275388","0.0369179790558002","0.0296201676316362","0.0415966315217576","0.0350055107685269","0.0346124857263932","0.0609452887169349","0.0643956280904802","0.0821031499241705","0.097712143634273","0.136724090784796","0.217419377560724","0.294186549412528","0.414899175515192","0.504108971287531","0.553981997988667","0.588395943006206","0.835485256306575","1.06271502529925","1.50393462800377","","",
"Kuwait","KWT","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Latin America & Caribbean (excluding high income)","LAC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","1.53028239498302","1.35993589716961","1.46474310930673","1.56520035829203","1.74776215871469","1.84944834257547","1.80881686504387","1.80214179012712","1.85449556379159","1.65518472811154","1.72552139562439","1.89520758903194","2.02520832442145","1.85833124482483","1.76940681584364","2.0713119157482","2.28269383110073","2.19562786329341","2.17287614328913","2.35651860943747","2.55864840778659","2.95541012013869","2.80651401166416","2.69840894674072","2.66731625849567","2.61520604053603","2.51958162004101","2.40892037955717","2.49056557611366","2.4303426565989","2.69391088606313","2.74471223506788","2.88917123876742","2.92249961162437","3.07231905810067","2.98458264734742","3.35407628846624","3.27533219001492","3.62257007513964","4.56275475801441","4.48839380964865","5.03127057593502","5.68329877027295","6.75156137186093","8.05678517493136","","",
"Lao PDR","LAO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Liberia","LBR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"St. Lucia","LCA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","1.26301161225032","1.13721841378142","1.20985528808476","1.29485284388021","1.45005769816258","1.54647076234603","1.52480637261127","1.53514655297919","1.58402630926592","1.42218720536012","1.49902831099311","1.65691798377314","1.77260854487102","1.62530958587063","1.56047482006284","1.82487308026043","1.99323812717728","1.9415015493016","1.93200412682234","2.19162751146304","2.35978064899841","2.78049212407174","2.63396792279826","2.53838732054826","2.51067217065268","2.46226626813354","2.37976459196968","2.21484347489544","2.26219118726728","2.19894545874428","2.51324893156001","2.58370301837566","2.68444778423073","2.72560303028297","2.82247790665052","2.75387746895493","3.14960178438922","3.13149971215285","3.48990219251371","4.1951849423353","4.27894359694522","4.76398726826972","5.36539134574163","6.36575335025067","7.62560880397772","","",
"Least developed countries: UN classification","LDC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.372421517616741","0.305854814189002","0.285566267848485","0.238289842498731","0.227140365680763","0.21504205298666","0.195957439087718","0.196924921410891","0.186636730441305","0.180257457350446","0.172971567953939","0.169470772932388","0.164326987050302","0.157945179289917","0.154858030563577","0.164421984730409","0.158963307168937","0.15158144633068","0.146456815160548","0.143004450597524","0.134102654827758","0.100929001692566","0.0946391265970049","0.093535650858795","0.0883330007438838","0.0891772063154753","0.0894250534615573","0.120379439879027","0.102768869418394","0.078985842721976","0.079818947271499","0.0832007382449702","0.0763769978992394","0.0618763245826844","0.0689059770594145","0.0705904192319352","0.0609079235763106","0.0673965937790082","0.0792110537722374","0.0996465145714001","0.110298231198166","0.183334597374899","0.332356712314982","0.383019476011272","0.502783526161173","","",
"Low income","LIC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.102424542608098","0.097455050380699","0.0912243605234062","0.0892997035455819","0.0837046663128768","0.0798483407174432","0.079274222347929","0.0764199049585446","0.0735740812756862","0.0747284131372223","0.0727866663590233","0.0717223363827257","0.0678357412108235","0.0657351781537527","0.0644618143191039","0.0684822374519659","0.0622710757148172","0.0562322452632664","0.0520052158425757","0.0537211984801631","0.0548180388245753","0.0414101786669369","0.0427445171698674","0.0414117979598892","0.0416096311595404","0.0424310126794261","0.0455008891567773","0.0659884783501996","0.0566510687847185","0.0446008249152999","0.0457771048678506","0.0487341989736799","0.0394381607810609","0.0294655906424996","0.034632897700839","0.0957473868236275","0.0664909950183675","0.0796678166058597","0.0777100185785732","0.110430440653512","0.148831590084929","0.249307147235311","0.367805282744748","0.439460382926668","0.614440430435191","","",
"Liechtenstein","LIE","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0485122897800776","0.157053112507139","0.162217961952514","0.197544800338648","0.181441161223432","0.182149362477231","0.214500214500214","0.221052631578947","0.201999798000202","0.269865067466267","0.430602843981574","0.953615405980928","1.22662549322354","1.57969918494244","2.33718705813857","2.67233769360404","3.19374905173722","","",
"Lower middle income","LMC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.0578997235879033","0.0564211196859494","0.0535043988778998","0.0530119705072407","0.10951682444709","0.220231130340117","0.204293274388182","0.211273794205235","0.331720210507228","0.661716331797197","0.902875466511192","1.0396950387569","1.16968247805019","1.18124848200668","1.14576263065265","1.04479662126732","0.940956319507604","0.938210791368377","0.94490774744302","0.9151693348406","0.885291217545766","0.886104409237393","0.869335767831722","1.0005201353835","1.01108548050289","1.07150174589298","1.12571605754485","1.23274236499592","1.42498177791127","1.7017313255489","1.74702076542218","1.76170758945486","1.81294190719152","1.92297403384929","1.98268607296078","2.20726114418173","2.35052898769117","2.6389210757643","2.964066150547","2.97990846573487","3.19593499269797","3.53453344891328","3.74663596531419","4.07390678424855","4.29164615143322","","",
"Low & middle income","LMY","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.227813859380375","0.20445645554744","0.220163331945007","0.239482606778334","0.254241184992382","0.2674315737036","0.270895621710956","0.265321801706591","0.311289979773765","0.352389740928034","0.398438189370792","0.445069897307626","0.497661359982561","0.474370228269678","0.46870101369197","0.497047115702937","0.502509246089414","0.488625757143493","0.481646861813333","0.504848847724114","0.534484424236079","0.594669708178316","0.580973027389918","0.61877706394153","0.690088418628937","0.677858305164545","0.706323666340252","0.729825890320945","0.797447373176447","0.83779159315833","0.866930334037789","0.866446016559504","0.884400808072125","0.891917666004973","0.948363925053982","0.998679198054982","1.0966116892867","1.30067528461476","1.61840124459368","1.9042552958281","2.18577862401484","2.58321245596318","3.19043554240641","3.6590540961567","4.28070787859633","","",
"Lesotho","LSO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.128213631787658","0.140264877563109","0.143548875422363","0.137251885253584","0.14894840577574","0.145599352347551","0.1634360542113","0.16856062620792","0.183587935414996","0.175530814740917","0.182488051639078","0.199234944171943","0.244271784673892","0.204943089495354","0.206802004776728","0.204941149985536","0.20331035726158","0.181505745409945","0.174963685225466","0.221234260682028","0.225167614532456","0.305836205430464","0.304250485626215","0.332986575772873","0.431420955050223","0.431085502139311","0.474916030360979","0.467947559782632","0.513157886916822","0.484266425638025","0.553086832548272","0.565811766568243","0.573641329747084","0.578640491012906","0.653232114547441","0.727939583356651","0.872498482491552","1.15989033046398","1.55245583878128","1.90466245201165","2.29921971791938","2.74803208220286","3.47836408542633","4.02175126657082","4.77809854936234","","",
"Lithuania","LTU","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.0139256370978972","0.0231294090435989","0.0371786700658594","0.0373293515358362","0.0624349635796046","0.314647677403329","1.18782479584261","1.50071283859833","1.77559243324455","7.42891469763716","14.884597268017","16.7807463016118","23.8490745135263","29.9892125134844","31.2118365429779","","",
"Luxembourg","LUX","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1443661971831","1.31694468832309","1.45719489981785","1.63398692810458","2.47252747252747","3.3210332103321","3.61702127659574","3.53159851301115","3.46820809248555","2.89115646258503","3.80622837370242","3.73376623376623","3.00632911392405","2.08333333333333","1.99714693295292","1.81818181818182","2.2354694485842","2.59965337954939","3.90143737166324","3.40909090909091","4.92610837438424","7.65027322404372","10.2777777777778","11.6113744075829","5.76701268742791","1.81623931623932","2.18716385801363","2.69071555292726","3.49462365591398","3.82544630206857","4.62355513901906","5.53925165077036","5.10786802030457","4.92260061919505","6.94339622641509","7.58070366340225","13.5749053542455","15.2755905511811","24.9436513899324","","",
"Latvia","LVA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.0319897632757518","0.0443852640923213","0.0345006037605658","0.048661800486618","0.0967117988394584","0.14018691588785","0.528301886792453","1.81132075471698","1.8554062699936","1.79372197309417","1.79922306276835","1.9911968140851","1.95297686765264","1.7776979709104","1.73532518484986","3.11782080735149","6.51856656396951","10.0177162183927","15.7556895545614","16.5552141695283","","",
"Macao SAR, China","MAC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.497551115602892","1.36913465372857","1.27338365605514","1.22451441669683","1.1239762778876","1.06791083462934","0.92126459927507","1.40222144041815","1.44941634241245","1.84913691179948","2.78387968908415","2.76733583939854","2.66325224071703","5.34194199971144","6.69310512766994","8.19273199221285","","",
"Monaco","MCO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0668002672010688","0.280321435245748","0.311935642751601","","",
"Madagascar","MDG","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000302319088092564","0.000297500268559528","0.000267568395768996","0.000245728582797717","0.000231305370970605","0.000221259246743008","0.000209291235196852","0.000590514108015771","0.000548728992528872","0.0107037873877414","0.042655777528225","0.0765984071765367","0.0681865741745722","0.0880233638760308","0.105942450177943","0.104905866686665","0.108529588712602","0.137404102351279","0.143551313066267","0.18086504882887","0.243106907997037","0.257032832343995","0.248054538942631","0.344869138383503","0.420866842998804","0.456114533293056","","",
"Mexico","MEX","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0.433962264150943","1.12970915479211","1.17930971678354","1.21833179025335","1.13281922731013","1.04930689594666","1.64129822018201","1.36644664137869","1.31771395765272","1.61902858285029","1.65247871807712","1.63809962038422","1.76472485992967","3.49414211295736","4.24799523086095","4.21710873641478","3.97179389150843","4.42518366325095","5.39083767597418","5.95872471098266","6.05942228741164","5.39587170616661","5.56920287951237","4.72569772529821","4.17689097454819","4.07890117605757","3.78988042399875","3.69466391151088","3.78619361833374","3.62201621292176","3.70972453295063","3.83907939541129","4.14765839341543","3.52441020628234","3.78404053198227","2.98980747451869","2.96876984097343","3.12698476066735","2.91625791492018","3.41049643912664","3.88159797663171","4.64351102502189","5.49016834973549","","",
"Marshall Islands","MHL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
